,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
68,20319,11.686744372053797,-1.5876948750104385,10.099049497043357,"(-11.017396, 36.56829, -21.978249, 0.031091092, 0.49437577, -0.8679199, 0.036619414)",0.0,12.46,20.93,0.052,336,0.0,rank_68_index_1
69,7439,-1.75219417289943,-9.280801863810249,-11.032996036709676,"(-16.840923, 23.90017, -34.778667, -0.099339634, 0.022447541, 0.99352664, -0.05032545)",0.049,9.875,21.825,0.068,539,0.0,rank_69_index_1
70,20777,10.351461603411288,-1.2904443651604929,9.061017238250797,"(-12.113245, 37.900383, -8.928478, 0.7738853, -0.22935809, -0.58404493, 0.085953735)",0.073,6.825,23.946,0.077,189,0.0,rank_70_index_6
71,7760,12.278998758394138,-1.3598478370789877,10.91915092131515,"(-8.753814, 40.63095, -6.823731, 0.6804246, -0.22966717, -0.6843863, -0.12605861)",0.049,8.185,27.142,0.057,193,0.0,rank_71_index_1
72,7630,12.250468241137996,-1.2560188281388225,10.994449412999172,"(-8.121275, 38.99003, -20.746035, 0.7365976, -0.5544094, -0.3710253, 0.1113312)",0.146,4.637,14.911,0.162,-1,0.0015186028853454822,rank_72_index_5
73,12301,8.203229950871378,-5.879940598940314,2.3232893519310647,"(-23.050379, 29.900446, -20.800102, 0.6472787, -0.5772123, 0.1698609, 0.46797827)",0.0,10.526,21.257,0.053,1334,0.0,rank_73_index_1
74,13452,3.9672070730284688,-3.016137371440057,0.9510697015884112,"(-8.885668, 36.60994, -5.8284125, -0.80562335, 0.19606061, 0.55764806, -0.039494924)",0.073,7.032,26.769,0.069,182,0.0,rank_74_index_9
75,2828,11.654576585817006,-1.345375114034738,10.309201471782268,"(-5.459017, 37.806538, -18.167597, 0.42806116, 0.18700378, 0.87959045, 0.09007718)",0.0,12.837,26.647,0.035,646,0.0,rank_75_index_5
76,13330,11.412993889707009,-2.120124758113265,9.292869131593744,"(-14.312995, 38.23386, -13.937888, 0.8575874, -0.40451294, 0.0034281584, 0.31764993)",0.0,8.626,23.303,0.049,421,0.0,rank_76_index_1203
77,4476,11.85527239584554,-1.1351096530760074,10.720162742769531,"(-19.903376, 36.35452, -1.2978699, -0.61662775, 0.120427474, -0.37107512, -0.6837915)",0.0,14.667,36.299,0.021,303,0.0,rank_77_index_4
78,15310,6.449489596591633,-6.060339496414203,0.3891501001774298,"(-16.973528, 35.15773, -2.1472666, -0.5194679, 0.3755958, -0.36446905, -0.6754578)",0.024,13.308,33.078,0.033,159,0.0,rank_78_index_1
79,6295,11.318112743562391,-1.7155956702940056,9.602517073268386,"(-2.7474601, 34.583366, -20.69046, 0.43650445, -0.59486467, -0.64805174, 0.18875606)",0.098,4.523,11.982,0.177,224,0.0,rank_79_index_1
