,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
26,3479,3.754253692055983,-25.435909130170423,-21.681655438114444,"(-23.556005, -28.146732, 9.241019, 0.44642055, -0.88671863, 0.10950264, 0.049476065)",0.0,10.728,45.214,0.018,936,0.0,rank_26_index_1
27,366,3.4673746002466537,-25.01098840750945,-21.5436138072628,"(-36.719246, 15.032786, -5.5502806, 0.9887503, 0.0050963694, 0.05607831, 0.13857175)",0.0,11.884,55.002,0.013,395,0.0,rank_27_index_6
28,22199,3.128727120487362,-27.235942216636403,-24.10721509614904,"(-18.139097, -13.985068, 36.00366, 0.05019638, -0.8889871, 0.43397775, 0.13727869)",0.0,7.879,32.89,0.033,817,0.0,rank_28_index_1
29,17352,-9.923976063923485,-28.009075293500896,-37.933051357424375,"(-22.081251, -13.402857, 31.427927, -0.23361473, 0.7629125, -0.585021, -0.14539306)",0.059,6.725,31.144,0.059,656,0.0,rank_29_index_1
30,4843,3.6677053482534703,-27.532203352997072,-23.8644980047436,"(-11.4242935, 14.502733, 40.119835, 0.6888145, 0.5018048, -0.35479033, 0.38451314)",0.0,11.007,44.752,0.018,3186,0.0,rank_30_index_8
31,1263,-2.03782985845524,-26.23511010837384,-28.27293996682908,"(-35.88652, -10.966517, 22.76594, -0.064464524, -0.40175885, 0.8917705, 0.19793852)",0.0,9.037,30.328,0.033,524,0.0,rank_31_index_4
32,5515,3.642476980344074,-31.544470686980127,-27.90199370663605,"(-39.945263, -11.747994, -12.083012, -0.4889283, 0.57499117, -0.57034236, -0.324105)",0.0,10.778,30.969,0.03,3071,0.0,rank_32_index_4
33,9072,2.293887526625717,-22.86160244714128,-20.567714920515563,"(-38.915367, 10.769045, -6.5961056, -0.7813944, -0.38037017, -0.047433916, -0.4924341)",0.0,10.244,32.761,0.028,173,0.0,rank_33_index_7
34,662,3.6291469376628456,-25.128497215660992,-21.499350277998147,"(-13.086998, -8.129249, 39.615406, -0.07241407, 0.34216714, -0.8665327, -0.35608852)",0.0,4.608,13.746,0.124,1885,0.0,rank_34_index_3
35,21168,3.627774818978956,-27.01948992729636,-23.39171510831741,"(-27.467804, -26.195976, 15.417657, 0.19659838, -0.9337933, -0.007875223, -0.29885986)",0.0,12.359,39.83,0.019,-1,0.0010582010582010583,rank_35_index_6
36,22490,-12.509880036260306,-28.83425167341436,-41.34413170967466,"(-26.767773, -8.510064, 20.676222, 0.7247358, -0.013786201, 0.47305447, 0.50078696)",0.0,9.612,44.66,0.02,1469,0.0,rank_36_index_4
37,25007,2.7876502518219937,-26.177789680308507,-23.390139428486517,"(-15.28994, -19.71368, 30.411762, -0.12341976, 0.89864874, -0.3836973, -0.17313151)",0.118,7.668,33.272,0.072,1650,0.0,rank_37_index_10
38,4475,-2.1508276039020693,-29.666220383836,-31.817047987738068,"(-23.21836, -28.312569, 10.274362, 0.31424746, -0.91339856, -0.041455574, -0.25540772)",0.0,12.101,42.01,0.018,1278,0.0,rank_38_index_5
39,17661,-1.4132357878294537,-24.337338770283058,-25.75057455811251,"(-37.392704, 7.9739175, 20.776272, -0.20934254, 0.859547, -0.46355626, 0.04970218)",0.0,13.253,49.957,0.014,324,0.0,rank_39_index_1
40,23921,2.718417459796431,-25.698863131557715,-22.980445671761284,"(-0.018270012, -11.363636, 35.624996, 0.041861854, 0.8533522, -0.2812936, -0.43693435)",0.0,8.824,42.539,0.022,897,0.0,rank_40_index_2
41,1351,-32.8330148391634,-38.282789972273605,-71.115804811437,"(-27.904078, -18.02136, 14.244045, 0.12600414, -0.96509767, 0.023551619, -0.22837432)",0.0,12.814,43.947,0.017,309,0.0,rank_41_index_5
42,9676,3.5693958078182284,-25.563913502633973,-21.994517694815745,"(-30.264057, -25.312366, 12.125547, 0.39184633, -0.9188015, 0.0385591, -0.027812315)",0.0,13.112,52.141,0.013,-1,0.0010582010582010583,rank_42_index_1
43,5830,3.5651413068004807,-24.7197177733533,-21.154576466552815,"(-36.26503, 20.479797, -4.2933455, 0.7915996, 0.43153456, -0.23544438, 0.3629241)",0.0,12.667,41.356,0.018,44,0.0,rank_43_index_7
44,10445,2.1655588692020658,-23.907839100543384,-21.74228023134132,"(-40.844788, 8.340345, -9.120188, 0.68381256, 0.46554258, 0.09481888, 0.5537869)",0.0,11.403,31.049,0.029,295,0.0,rank_44_index_5
45,15311,2.619962948015296,-25.52495317605753,-22.90499022804223,"(-40.41095, -10.795415, -11.860652, 0.6372339, -0.5393208, 0.36769798, 0.40971252)",0.0,10.295,38.18,0.023,2159,0.0,rank_45_index_3
46,12669,2.4674541363684064,-26.985514432133904,-24.518060295765498,"(-19.772064, -12.551046, 37.529106, -0.12033339, 0.841053, -0.485441, -0.20614746)",0.0,8.235,36.268,0.028,1289,0.0,rank_46_index_2
47,5276,1.1124992073640776,-21.41930851515808,-20.306809307794,"(-11.683197, -9.095343, 38.565395, 0.03981121, -0.8404888, 0.5234377, 0.1341889)",0.059,7.237,30.332,0.058,1945,0.0,rank_47_index_9
48,765,3.529481327168305,-26.57647371034065,-23.046992383172345,"(-15.022542, -22.504494, 32.6288, 0.1355239, -0.8853647, 0.41309124, 0.16467635)",0.118,7.461,30.888,0.076,1982,0.0,rank_48_index_7
49,9227,-16.73964315903462,-30.01083512446053,-46.75047828349516,"(-38.576694, -7.2095566, -4.1463075, 0.37826768, 0.20730753, -0.05906057, 0.9002494)",0.118,9.388,31.556,0.07,93,0.0,rank_49_index_5
50,4357,0.6368945482070849,-26.532495274143336,-25.89560072593625,"(-42.788128, -10.010764, -5.604726, 0.5663157, -0.6120088, 0.5476113, 0.069668315)",0.0,9.317,30.399,0.033,1909,0.0,rank_50_index_392
51,24674,-3.7415567820653166,-28.552692219349694,-32.29424900141501,"(-37.794125, -10.943143, 24.840158, -0.101590075, 0.67529166, -0.652634, -0.32822186)",0.0,9.943,36.871,0.024,1988,0.0,rank_51_index_10
52,10733,3.511099812093132,-27.134098941065808,-23.62299912897268,"(-10.252971, -5.176175, 40.407444, 0.62349254, 0.43298382, -0.64682734, -0.073461026)",0.0,10.151,47.747,0.017,1731,0.0,rank_52_index_4
53,25818,-2.392353618333548,-32.52542369200106,-34.917777310334614,"(-37.55692, 9.975034, 22.321161, 0.76972824, 0.44182628, 0.45819804, -0.048606105)",0.0,12.743,58.567,0.011,971,0.0,rank_53_index_1
54,14284,3.477301421775781,-24.790016100875803,-21.312714679100026,"(-33.169758, -15.762506, 22.150787, -0.59738815, 0.2776722, -0.638237, -0.3983455)",0.0,7.127,34.093,0.034,1108,0.0,rank_54_index_9
55,25109,1.0917115868606544,-24.92584253469835,-23.834130947837696,"(-26.613081, -27.673418, 5.4781003, 0.43045115, -0.8890941, 0.12336852, 0.09488774)",0.0,11.679,46.915,0.016,396,0.0,rank_55_index_0
56,7311,3.475282131923443,-25.499256366795624,-22.02397423487218,"(-40.247818, 6.4347095, -7.694439, 0.5970212, 0.5169285, -0.042143136, 0.61202496)",0.0,11.961,31.054,0.028,340,0.0,rank_56_index_658
57,15924,3.299901205068341,-24.370258046222855,-21.07035684115452,"(-27.457167, -25.011652, 11.455616, 0.6863371, -0.17770755, 0.5643703, 0.4229038)",0.0,9.635,38.511,0.023,871,0.0,rank_57_index_4
58,5175,2.483827426900767,-23.05692647615497,-20.573099049254203,"(-40.793636, 14.254817, 1.5024502, 0.98451924, -0.013102728, 0.16488397, 0.05799594)",0.0,13.014,60.465,0.011,774,0.0,rank_58_index_8
59,14602,-3.731931248563626,-58.33711229504888,-62.06904354361251,"(-14.662615, 12.392384, 39.780087, 0.73117363, 0.43206164, -0.34892786, 0.3961782)",0.0,12.384,51.495,0.014,3830,0.0,rank_59_index_6
60,625,1.298270555709376,-25.707111545690093,-24.40884098998072,"(-43.15986, 4.6345677, 4.670026, 0.4563096, -0.70925534, 0.4791477, -0.2432202)",0.0,11.613,44.669,0.017,244,0.0,rank_60_index_56
61,12985,3.3921349279517408,-27.814894294140416,-24.422759366188675,"(-42.22868, -8.853717, -10.3817625, 0.5532677, -0.58250475, 0.5392837, 0.25250003)",0.0,10.493,32.205,0.028,2926,0.0,rank_61_index_9
62,10850,2.537252816030588,-25.06707161895108,-22.529818802920488,"(-25.204855, -21.747715, 27.851597, 0.65979135, -0.4221041, 0.54105055, 0.30621547)",0.0,11.504,51.327,0.014,1648,0.0,rank_62_index_8
63,15146,-0.2092692580129203,-26.555605467647503,-26.764874725660423,"(-36.34759, 8.822564, -9.624773, 0.7261062, 0.3842022, -0.121440865, 0.557145)",0.0,11.397,34.287,0.025,80,0.0,rank_63_index_5
64,26792,-32.32700331846387,-19.09487962849489,-51.42188294695877,"(-39.089725, -5.669015, 15.525621, 0.36812463, -0.30980778, 0.8600079, 0.16997056)",0.118,4.508,10.249,0.208,246,0.0,rank_64_index_8
65,7318,3.351185085776901,-23.596773082148975,-20.24558799637208,"(-37.361546, 8.107213, -7.5636873, 0.6795348, 0.524367, -0.041324522, 0.5114333)",0.0,12.371,36.644,0.022,278,0.0,rank_65_index_6
66,19667,2.209417228216932,-25.88003383462296,-23.670616606406025,"(-14.20207, 5.1779747, 40.29606, -0.49716932, -0.8293762, -0.20274904, -0.15443605)",0.059,10.958,34.98,0.044,1808,0.0,rank_66_index_5
67,27081,-1.2437923823181372,-26.074402479449564,-27.3181948617677,"(-40.610264, -12.003276, 4.7025666, -0.4454953, -0.33896455, -0.3499301, -0.75112313)",0.0,8.213,19.381,0.065,1338,0.0,rank_67_index_8
