,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
74,7476,10.015238702488176,-10.500821621435689,-0.4855829189475127,"(-40.82798, 4.976367, -5.710106, -0.11294115, 0.9127938, 0.14692776, -0.36395591)",0.0,8.442,34.886,0.029,579,0.0,rank_74_index_5
75,8186,5.890471187848545,-13.653709251455478,-7.763238063606932,"(-38.399956, -5.351005, 16.28017, 0.702128, -0.35237014, -0.557099, 0.26924405)",0.0,10.04,34.777,0.026,1370,0.0,rank_75_index_7
76,2715,9.83864545037553,-9.66532426704392,0.173321183331609,"(-24.124891, 8.616889, 36.319965, -0.01774722, -0.0052640904, -0.36368027, -0.9313399)",0.125,9.938,42.297,0.062,868,0.0,rank_76_index_4
77,18733,9.90239222093608,-9.567085257460374,0.3353069634757055,"(-37.032326, -9.286847, 4.0763364, 0.6277387, 0.49672985, -0.59645885, -0.058655392)",0.0,4.236,17.501,0.101,140,0.0,rank_77_index_9
78,173,9.409437590660191,-9.606932333996909,-0.1974947433367155,"(-25.600397, 2.6698778, 36.196026, -0.09844816, -0.13222404, -0.17580469, -0.9705244)",0.0,10.62,50.502,0.016,1530,0.0,rank_78_index_7
79,21189,10.589148773575394,-9.866120888852173,0.7230278847232228,"(-20.968845, -0.88328743, 35.707775, -0.94183373, 0.07323995, 0.06583501, 0.32132682)",0.375,4.311,28.321,0.189,259,0.0,rank_79_index_3
80,1174,9.522376052584631,-10.4123109377519,-0.8899348851672659,"(-19.760221, -5.4323707, 33.69034, 0.94380707, 0.120770775, 0.015147712, -0.3072673)",0.375,3.257,23.194,0.223,217,0.0,rank_80_index_9
81,18217,9.457313717976202,-9.268779167166624,0.1885345508095781,"(-21.995651, -5.860135, 37.349976, 0.97467643, 0.053078786, -0.1113912, -0.18649527)",0.25,3.669,18.917,0.187,1310,0.0,rank_81_index_3
82,18984,7.760407783604728,-10.494732558794656,-2.734324775189928,"(-32.93585, -9.333097, 10.669305, -0.11268759, 0.7642712, 0.181738, -0.6084097)",0.0,9.111,31.346,0.032,926,0.0,rank_82_index_6
83,18474,9.21963358999537,-9.95852266533819,-0.7388890753428203,"(-43.30838, 7.8334203, 9.728879, 0.4117078, -0.77839637, -0.23620476, 0.41085654)",0.0,10.595,37.149,0.023,186,0.0,rank_83_index_5
84,21775,10.557325544038989,-10.18755496920329,0.3697705748356981,"(-35.062737, -13.287263, 14.736495, 0.6059093, 0.61255234, -0.38417023, -0.33176315)",0.125,2.052,11.295,0.278,270,1.0,rank_84_index_8
85,16392,10.56808258923956,-10.742058262512815,-0.1739756732732562,"(-28.723328, 5.133709, 31.552402, 0.9218533, 0.21255185, -0.2379497, -0.21997322)",0.125,3.64,10.561,0.221,1406,0.0,rank_85_index_1478
86,1707,9.531352843161182,-8.866956459711334,0.6643963834498479,"(-22.69994, 2.5330079, 35.51162, 0.042327087, 0.09781991, 0.17281692, 0.9791701)",0.125,10.381,46.118,0.059,1277,0.0,rank_86_index_7
87,10896,9.712756058112625,-10.85204037271151,-1.1392843145988856,"(-40.15094, -0.27590054, -7.966607, 0.001754507, -0.91797155, -0.107499145, 0.3817971)",0.0,7.811,31.732,0.034,179,0.0,rank_87_index_4
88,5473,10.11851251360353,-9.850042573207697,0.2684699403958355,"(-16.194202, 11.373843, 34.80885, -0.7520447, -0.026956894, 0.25553805, 0.6069617)",0.25,4.429,16.035,0.191,833,0.0,rank_88_index_1
89,9437,10.267976623694402,-10.398718678725626,-0.1307420550312237,"(-21.727516, -7.224844, 34.479923, 0.017410683, -0.46224576, -0.19276683, 0.8653708)",0.125,10.222,34.141,0.068,1497,0.0,rank_89_index_4
90,1945,10.528741625425296,-9.47932336445871,1.049418260966588,"(-36.338856, 17.119394, 11.995337, 0.8626559, -0.23713377, -0.44575667, -0.029890863)",0.0,8.042,18.154,0.071,-1,0.009518143961927425,rank_90_index_175
91,17966,10.528216876270346,-10.53146111907476,-0.0032442428044134,"(-14.871612, -2.294187, 36.80285, 0.97467095, 0.024520721, 0.031476874, -0.22005579)",0.5,3.416,21.853,0.264,1372,0.14285714285714285,rank_91_index_5
92,14583,4.05899943916972,-6.563366519940435,-2.504367080770715,"(-37.395103, -11.949457, 1.6283175, 0.37497336, -0.51471955, -0.6855984, 0.3527233)",0.0,11.404,41.781,0.019,801,0.0,rank_92_index_10
93,15301,5.261192435444105,-13.666637481206468,-8.405445045762363,"(-36.014656, 20.327866, 7.7045627, 0.072851114, -0.64252275, 0.3467889, 0.67940766)",0.5,6.877,19.002,0.237,1430,0.15384615384615385,rank_93_index_6
94,2507,10.074047150220668,-10.249561273776337,-0.1755141235556685,"(-7.842156, 15.4578085, 36.851185, -0.6921861, -0.0052459408, 0.3711337, 0.61895937)",0.0,7.393,19.38,0.067,467,0.0,rank_94_index_7
95,3234,7.3952204278518785,-13.847616841785364,-6.452396413933485,"(-30.127916, 2.2383184, -19.535069, -0.3802829, 0.6040646, 0.6426594, -0.278352)",0.0,11.049,29.941,0.031,362,0.0,rank_95_index_4
96,18476,9.39578219365146,-10.289759437280036,-0.8939772436285764,"(-41.607555, 6.187719, 7.6293273, 0.39028665, -0.65636396, -0.37393048, 0.52634466)",0.0,9.294,33.602,0.029,1373,0.0,rank_96_index_7
97,2958,10.17579710997093,-9.661509369161756,0.5142877408091735,"(-42.468094, 4.154373, 7.793846, -0.12825525, 0.83895916, 0.22410884, -0.47903392)",0.0,9.116,40.179,0.023,282,0.0,rank_97_index_5
98,6034,10.467640056190127,-9.672839571336215,0.7948004848539121,"(-18.446686, -10.586056, 32.736454, 0.076530285, 0.45082712, 0.19676617, -0.86728376)",0.125,9.962,32.365,0.071,1327,0.0,rank_98_index_6
99,18575,10.466888832863493,-12.633693367805764,-2.1668045349422727,"(-39.678913, 8.82315, -4.339563, 0.10307092, 0.9080818, -0.036723185, -0.4042464)",0.0,7.399,34.018,0.033,886,0.0,rank_99_index_6
100,345,9.1212502096569,-12.983065193253408,-3.8618149835965054,"(-32.163948, 5.1668186, -19.254175, 0.48008022, -0.5304947, -0.6585644, 0.23321947)",0.0,11.853,27.828,0.034,45,0.0,rank_100_index_1
