,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
89,14448,8.174174268290583,-18.13747974490294,-9.963305476612357,"(19.592339, -3.844143, -22.647821, -0.33447954, 0.9221367, 0.07458724, 0.17951097)",0.0,16.85,46.109,0.014,1175,0.0,rank_89_index_10
90,16499,7.43503241912666,-33.79446340367254,-26.35943098454588,"(23.209322, -13.791527, -18.924406, 0.11827837, -0.8042214, -0.015952839, -0.5822231)",0.0,14.507,34.631,0.022,326,0.0,rank_90_index_4
91,10124,-0.247617930096716,-48.65327288734652,-48.90089081744323,"(31.327698, 8.047255, -4.503458, 0.7770666, -0.30424634, 0.44118646, -0.33008525)",0.0,18.87,44.757,0.014,1512,0.0,rank_91_index_6
92,6851,12.470904747946284,-8.660633509215266,3.810271238731019,"(31.621101, -7.789176, 10.849812, -0.5502938, -0.42120656, -0.6131888, -0.37915862)",0.103,9.294,27.455,0.072,1332,0.0,rank_92_index_618
93,3088,8.622429319141261,-29.312298702549118,-20.689869383407853,"(23.484715, -16.38851, -16.525, 0.24008979, 0.89608115, 0.063895926, 0.367849)",0.0,14.273,39.204,0.019,1064,0.0,rank_93_index_3
94,8922,-8.753217652293635,-48.26541495324426,-57.018632605537896,"(28.12044, -11.709549, 3.6111984, 0.7193967, 0.462673, 0.4010427, -0.32797387)",0.0,17.2,45.619,0.014,1148,0.0,rank_94_index_10
95,20741,9.298796985549034,-9.442066133301472,-0.1432691477524379,"(25.552036, -11.369129, -13.928334, 0.15258418, -0.7174207, 0.16440496, -0.6595428)",0.0,14.919,35.265,0.022,258,0.0,rank_95_index_5
96,20965,12.426232733706293,-14.758220625317104,-2.331987891610813,"(24.75247, 4.2895355, -21.630306, 0.4476151, -0.84354305, -0.018972037, -0.29616883)",0.0,17.218,46.321,0.013,1336,0.0,rank_96_index_9
97,20250,10.220173178761184,-13.633043415012706,-3.4128702362515213,"(22.581114, -5.031131, -25.573374, -0.35040206, 0.8919947, 0.091378026, 0.27058077)",0.0,17.453,45.971,0.013,1282,0.0,rank_97_index_1827
98,18452,12.38821230159935,-10.199649216397567,2.188563085201782,"(30.162142, -6.9205112, -21.239477, -0.15996978, 0.8324463, 0.07859861, 0.5246572)",0.0,15.629,39.011,0.018,1094,0.0,rank_98_index_1665
99,3970,6.751454763469399,-18.28465321831776,-11.53319845484836,"(19.01462, -3.648571, -25.7382, 0.33703023, -0.8667865, 0.048497137, -0.36433485)",0.0,16.364,40.606,0.017,1093,0.0,rank_99_index_7
100,18546,12.208453694183811,-6.404768711377409,5.803684982806404,"(24.198372, -15.921983, -13.338646, -0.22263299, -0.7423115, -0.16635402, -0.6097005)",0.0,10.677,26.294,0.038,777,0.0,rank_100_index_5
