,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
59,5719,-18.33316069406005,-16.744509202725496,-35.07766989678555,"(-31.367697, 1.1819566, -3.4005644, 0.3295005, 0.6025676, 0.1188745, -0.71708477)",0.0,7.261,28.401,0.041,279,0.0,rank_59_index_8
60,11015,1.1324334798459237,-15.314620581810535,-14.182187101964614,"(-34.465233, -3.482442, 9.88687, 0.16345774, -0.366688, -0.73286873, 0.54929495)",0.0,12.764,23.96,0.042,713,0.0,rank_60_index_5
61,15117,-21.69250296207472,-36.364782712422006,-58.057285674496725,"(-30.455418, -2.8055673, 10.114848, -0.14671598, 0.13938022, 0.6830134, -0.7018122)",0.0,12.507,23.689,0.043,74,0.0,rank_61_index_6
62,871,8.655210346015288,-13.485976409009789,-4.830766062994501,"(-32.28509, 3.9617026, 3.2120342, 0.35703912, -0.51268476, -0.7536044, 0.20434716)",0.0,13.156,27.345,0.034,896,0.0,rank_62_index_7
63,14338,7.951228525728073,-14.226854309662452,-6.27562578393438,"(-29.627094, -2.8745685, 15.745893, 0.5058233, -0.30447754, -0.69490594, 0.41053858)",0.0,12.8,24.77,0.04,249,0.0,rank_63_index_4
64,3019,-10.25873269382663,-18.89859326408889,-29.157325957915525,"(-28.78247, -15.007084, 0.10135049, -0.265522, 0.24152851, -0.7421716, 0.56598896)",0.048,13.271,24.013,0.057,26,0.0,rank_64_index_8
65,19278,5.963301873607255,-14.382320529133514,-8.419018655526258,"(-32.209633, -9.179279, 2.9102693, 0.24181738, 0.34577182, 0.17312825, -0.8899398)",0.0,8.635,21.0,0.057,325,0.0,rank_65_index_5
66,1826,3.468551595210512,-14.705221823859338,-11.236670228648826,"(-31.33577, -3.3442364, 6.603756, 0.09742811, -0.42499, -0.4818715, 0.76006)",0.0,11.899,25.435,0.039,553,0.0,rank_66_index_165
67,13096,6.194070941548761,-16.1149193266127,-9.92084838506394,"(-29.420168, -3.4151855, 22.150349, -0.72288483, 0.21251947, 0.6487487, -0.10676162)",0.0,10.33,23.616,0.045,546,0.0,rank_67_index_5
68,10203,7.285815003486654,-41.758471379517,-34.47265637603034,"(-31.610817, -6.573701, -11.655829, 0.3981888, 0.6584281, 0.6040852, -0.20736249)",0.0,11.827,33.314,0.026,1080,0.0,rank_68_index_920
69,10951,1.9851287959366888,-16.7502915228156,-14.765162726878913,"(-35.26641, -11.736898, 0.3415422, -0.39295012, -0.20229518, 0.5101403, 0.7378508)",0.143,2.844,14.325,0.207,397,0.0,rank_69_index_7
70,8048,2.3010408342296147,-10.71306232418614,-8.412021489956526,"(-27.582296, -16.167437, 16.00972, -0.5561731, 0.28586835, -0.1272383, 0.76990986)",0.048,7.595,17.052,0.095,67,0.0,rank_70_index_7
71,4531,8.609489375795437,-15.299761087728854,-6.690271711933416,"(-32.41793, -6.3137226, -12.055543, -0.37419784, -0.56763035, 0.22401994, 0.69827425)",0.0,6.764,30.095,0.04,470,0.0,rank_71_index_3
72,18376,2.571943888372771,-11.422153960101904,-8.850210071729133,"(-26.093012, -5.887401, 22.211536, -0.5505128, 0.19229145, 0.6537002, -0.48232338)",0.0,12.716,26.946,0.035,653,0.0,rank_72_index_1658
73,15638,8.352115293346108,-23.822549178551853,-15.470433885205743,"(-31.619762, -1.1717813, 20.272745, -0.6669737, 0.326485, 0.60109794, -0.29535556)",0.0,12.812,26.143,0.036,894,0.0,rank_73_index_7
74,5217,6.588367161985337,-16.738464698440644,-10.150097536455307,"(-34.149403, -5.6204543, 3.5887065, -0.31978846, -0.28380236, 0.37676212, 0.82173103)",0.048,3.754,14.914,0.144,395,0.0,rank_74_index_4
75,9583,8.577607413886552,-13.690160619440874,-5.112553205554322,"(-32.982395, 0.31349176, 0.45192468, 0.059603333, 0.6029278, 0.2424685, -0.75771666)",0.0,9.738,28.161,0.036,189,0.0,rank_75_index_864
76,16395,8.583977762464608,-14.440332868492783,-5.856355106028177,"(-35.85367, -5.7576394, 2.2743397, 0.32370695, 0.4237189, 0.08784052, -0.84140366)",0.0,7.644,21.346,0.058,411,0.0,rank_76_index_1479
77,16262,7.010967489872925,-24.801522416327018,-17.790554926454092,"(-20.403046, -16.191357, 22.616127, -0.70707995, -0.07358745, 0.66384685, 0.23222883)",0.095,4.92,21.881,0.104,516,0.0,rank_77_index_9
78,16158,5.057914904472062,-13.244679806013842,-8.18676490154178,"(-28.663446, -9.057721, -1.9311237, 0.2741818, 0.5706402, 0.4193421, -0.65065074)",0.0,10.065,26.853,0.038,310,0.0,rank_78_index_4
79,7596,7.370468183995881,-14.931633693464608,-7.561165509468727,"(-30.879986, -2.90933, 14.941427, 0.12269095, -0.32697755, -0.5856863, 0.7314399)",0.0,12.169,24.716,0.04,170,0.0,rank_79_index_685
80,18716,7.314994732583207,-9.417279887772995,-2.1022851551897883,"(-25.360058, -15.180891, 6.908888, 0.25383568, 0.29190123, -0.81675756, 0.42809838)",0.0,12.496,22.941,0.045,22,0.0,rank_80_index_8
81,13023,8.459380623283707,-20.84452624109599,-12.385145617812285,"(-37.999516, -3.923111, -1.4915934, -0.35870025, -0.35533935, 0.5471587, 0.6675969)",0.0,6.169,19.079,0.074,661,0.0,rank_81_index_1175
82,13032,4.833285137900872,-12.992041396106984,-8.158756258206111,"(-36.222767, -2.050203, -2.803011, -0.2437272, -0.3450956, 0.5050687, 0.7526033)",0.095,4.823,21.142,0.108,321,0.0,rank_82_index_8
83,4156,7.208292182169873,-15.406189292326571,-8.197897110156699,"(-26.977509, -16.64807, -2.5872848, -0.40145874, -0.40410477, -0.64672923, 0.50721955)",0.0,11.569,27.5,0.035,573,0.0,rank_83_index_8
84,11110,-22.687403527990643,-29.95949367632556,-52.64689720431621,"(-33.415318, 4.9710126, -4.8748183, 0.31222278, 0.6614384, 0.11913153, -0.6714342)",0.0,8.278,31.426,0.033,1288,0.0,rank_84_index_0
85,12214,7.282029922199259,-15.269632313904578,-7.98760239170532,"(-26.887655, -15.609629, -10.710492, -0.4799351, -0.5518258, -0.37570825, 0.56920457)",0.0,10.24,32.37,0.029,255,0.0,rank_85_index_4
86,2068,-5.566734662591763,-20.29652001118249,-25.863254673774257,"(-33.56478, -1.2868018, 9.985832, -0.006445645, -0.28176904, -0.5303854, 0.79953486)",0.0,10.989,23.947,0.043,214,0.0,rank_86_index_9
